Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
97a67de2631809bd57591fda6c75bb0e10844271,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,646,1.7,17031833000,17031320400,28,32,7.5,0,2.36,9.86,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
97a897a09f8a75502798c50eb9f583639147d908,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1528,16.5,,,69,25,22.5,0,5.4,27.9,false,1,41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
97ae36946e902cfa74831579624d2f8708c2b689,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,458,2.1,17031830700,17031062000,3,6,7.5,0,2.39,9.89,false,1,41.958055933,-87.6603894557,POINT (-87.6603894557 41.958055933),41.942577185,-87.6470785093,POINT (-87.6470785093 41.942577185)
97b069ba5f7adb361382d79e7a1344eaf4a91701,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,698,3.7,17031837100,17031220602,27,22,10,0,1.02,11.02,false,1,41.885621155,-87.6988915914,POINT (-87.6988915914 41.885621155),41.9293297134,-87.7119742544,POINT (-87.7119742544 41.9293297134)
97eb9a57907459042a60df172118104746b31067,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,272,0.8,17031063000,17031062100,6,6,5,0,2.36,7.359999999999999,false,1,41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308),41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444)
98384ac04355d49bb8c0a6a1dfd914df69c52eb7,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,804,4.3,17031330100,17031242000,33,24,10,0,3.54,13.54,false,1,41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715),41.8997373884,-87.6649539167,POINT (-87.6649539167 41.8997373884)
98778bf71da45ac76f0f9e0c585ccd5478ec5c16,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,985,4.5,17031081403,17031063000,8,6,22.5,0,0,22.5,false,1,41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259),41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308)
98888d884bd93067163417f13e6b017b519db911,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1126,8.2,,,,6,15,0,4.11,19.11,false,1,,,,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
98c838152da889f29258169737f564cd092bfe42,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1240,11.5,17031440101,17031839100,44,32,32.5,0,4.35,36.85,false,1,41.748623179,-87.6013151779,POINT (-87.6013151779 41.748623179),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
98e4d396ffce67e8bd5f44b2faf2898097a97798,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,738,2.2,17031080300,17031063000,8,6,7.5,0,2.4,9.9,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308)
98fa46dbf10f02e139ecc2c2a88fd6a907ce69aa,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,131,0.5,17031242100,17031243300,24,24,5,0,2.36,7.359999999999999,false,1,41.8996701799,-87.6698377982,POINT (-87.6698377982 41.8996701799),41.8924931672,-87.6647458359,POINT (-87.6647458359 41.8924931672)
9927ceb15768c9d408cd9c73147db723e37df837,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,657,2.9,17031833000,17031081300,28,8,5,4,2.88,11.879999999999999,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
9945c795ae3773a86b0b2b094596e9cd49c6173b,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,569,4.9,17031071400,17031030703,7,77,10,0,2.96,12.96,false,1,41.922082541,-87.6341560931,POINT (-87.6341560931 41.922082541),41.9788750584,-87.6578712629,POINT (-87.6578712629 41.9788750584)
99d044c2023835b23f534a7de06640f27c0e43bd,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1104,6.2,,,28,22,15,0,3.79,18.79,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
99dc5b7acee456fd996b5a0d84489e59ec5fa0e1,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,703,2.8,17031081100,17031242100,8,24,10,0,2.52,12.52,false,1,41.9002212967,-87.6291051864,POINT (-87.6291051864 41.9002212967),41.8996701799,-87.6698377982,POINT (-87.6698377982 41.8996701799)
99ebc4df985c7149ce299a534a1180cd269cdd01,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,954,7.3,,,8,77,15,0,3.48,18.48,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
99f7df9c9a0320af6d7f9e876b2b6917907a7ad5,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,773,3.8,17031842200,17031837800,8,28,10,6,2.74,18.740000000000002,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8847677845,-87.6841474493,POINT (-87.6841474493 41.8847677845)
9a1950cd0b3dafdb99026e501ff12baa7e9d1733,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,833,3.0,17031280100,17031071700,28,7,10,3,1.02,14.02,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.9128689225,-87.6410707462,POINT (-87.6410707462 41.9128689225)
9a315f6e2d609e85510331bbe8e2e21d459fe380,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1015,7.4,,,2,6,12.5,0,3.5,16,false,1,42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
9a3f5036df7954356dea0aa84f114651c5349733,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1034,9.9,17031770700,17031251300,,25,17.5,0,5.22,22.72,false,1,41.9827750091,-87.8773053996,POINT (-87.8773053996 41.9827750091),41.898425258,-87.770385079,POINT (-87.770385079 41.898425258)
9a510d855477ffc0ea2fbda6d84483173692a5d8,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1358,9.3,,,3,,17.5,0,3.89,21.39,false,1,41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),,,
9a6be171c665753d9326df16a2bada62b29f25c2,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,369,2.0,,,9,10,7.5,0,1.02,8.52,false,1,42.0076125931,-87.8137810343,POINT (-87.8137810343 42.0076125931),41.9850151008,-87.8045320063,POINT (-87.8045320063 41.9850151008)
9a87ddcc6ade67c93e0d3543d6ca04574eef6c5a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1215,18.3,,,,38,22.5,0,10.12,32.62,false,1,,,,41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392)
9aa152415bc1c1e7b7f59af76c2beab486464568,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,223,0.4,17031081500,17031081700,8,8,5,0,2.36,7.359999999999999,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
9abd43181f041f6278654664338f830a0b45e980,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,631,2.4,17031832600,17031061200,7,6,10,0,3.01,13.01,false,1,41.9147473049,-87.6540070286,POINT (-87.6540070286 41.9147473049),41.9490605256,-87.6616429039,POINT (-87.6616429039 41.9490605256)
9ae7efaa8ecb4373bf05fe5a2a2919c704572010,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,946,3.3,17031222200,17031081202,22,8,10,1,2.64,13.64,false,1,41.9159097884,-87.6838259399,POINT (-87.6838259399 41.9159097884),41.9027880476,-87.6261455896,POINT (-87.6261455896 41.9027880476)
9afc97a26bb55ba5d5b3796794fcb6e16829f286,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,435,2.7,17031071400,17031832100,7,6,7.5,5,1.02,13.52,false,1,41.922082541,-87.6341560931,POINT (-87.6341560931 41.922082541),41.9528229157,-87.6532439924,POINT (-87.6532439924 41.9528229157)
9afe5022d9926517209c34fed5cb9b3800ab7df4,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,626,1.9,,,6,6,7.5,0,2.99,10.49,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
9b0419b87ac0d568a9a37cc78509d84fdcf12934,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1753,16.9,17031980000,17031242000,76,24,27.5,0,6.02,33.519999999999996,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8997373884,-87.6649539167,POINT (-87.6649539167 41.8997373884)
9b0fdfacf99aa7f33620ba419b96c2a7d755071e,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2512,30.5,17031980000,,76,,55,0,6.95,61.95,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),,,
9b229bde8aba7b9f5a0ad811a311f22b8d885b75,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1158,1.2,17031081300,17031081700,8,8,10,0,1.02,11.02,false,1,41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
9b25305f3540f1091690ea0a0f0d8a5d320a9bba,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,441,2.7,17031680900,17031671200,68,67,7.5,0,1.02,8.52,false,1,41.7764307773,-87.6376353868,POINT (-87.6376353868 41.7764307773),41.7766994076,-87.666582455,POINT (-87.666582455 41.7766994076)
9b98ab6b352b558548929fe71a893cef174bdc10,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1416,12.1,,,17,6,15,0,4.47,19.47,false,1,41.9465114202,-87.8060200025,POINT (-87.8060200025 41.9465114202),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
9c24d6273325c90cf29722b081cb98633be82a40,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,70,0.2,,,24,24,5,0,1.02,6.02,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
9c2ca52b0b8d0ef8e91a51f3f36b12ea9e0f883f,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1201,9.8,,,32,22,17.5,0,1.02,18.52,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
9c6a7517e4b379a1fd96ec161c5294c3991e684b,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1633,2.0,17031243500,17031081403,24,8,12.5,0,1.02,13.52,false,1,41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076),41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259)
9cc884b31576c6b19275c8b03f74d2cd499d9715,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1625,17.1,,,45,,32.5,0,5.53,38.03,false,1,41.7441995348,-87.5863483178,POINT (-87.5863483178 41.7441995348),,,
9d1c7ce006c5913b01d6da4bd2d6d7f3edfdbe2a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1096,10.7,,,28,42,20,0,1.02,21.02,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
9d58365f852f5a5dba1e9dce3a82ea902e4216a9,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,723,4.6,,,31,24,10,0,3.49,13.49,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
9d8d2483e43f580c62399619dd87e2f7b3c9f5d4,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,644,4.8,,,16,24,10,3,2.95,15.95,false,1,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
9d98407a00a369507a7fb07fe6617780a61da9ab,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,662,2.7,17031243500,17031071200,24,7,7.5,0,2.51,10.01,false,1,41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076),41.9218549112,-87.6462109769,POINT (-87.6462109769 41.9218549112)
9d990bdd4e1a61c69aca97f875ebb4c0880fe3d8,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,379,1.3,17031081700,17031243500,8,24,7.5,3,2.73,13.23,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076)
9dd57dca213196a8b4aebe8112b416795486f024,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,240,0.7,,,6,7,5,0,2.36,7.359999999999999,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843)
9dd79bce332563d4a0c8452546baecc37f3f1345,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1020,6.8,17031032100,17031842300,3,24,15,0,3.72,18.72,false,1,41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757),41.8983058696,-87.6536139825,POINT (-87.6536139825 41.8983058696)
9ddf5fc23fa04e8885100a5b0f5107d39187dcf5,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,160,0.7,17031690900,17031440101,69,44,15,0,1.02,16.02,false,1,41.7621423146,-87.6103458371,POINT (-87.6103458371 41.7621423146),41.748623179,-87.6013151779,POINT (-87.6013151779 41.748623179)
9dee4fa7719317376f1054931c8b46599dc5f2b2,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,310,1.1,17031071200,17031063302,7,6,7.5,1,1.02,9.52,false,1,41.9218549112,-87.6462109769,POINT (-87.6462109769 41.9218549112),41.9347624564,-87.6398538587,POINT (-87.6398538587 41.9347624564)
9dff414d4bfb4f4206275359720493b639901ea6,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,333,2.1,,,71,73,5,0,2.37,7.37,false,1,41.7442051463,-87.6563059862,POINT (-87.6563059862 41.7442051463),41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361)
9ea4986d5c248ff62e7b9ae87b7f98734a469990,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,536,4.3,,,6,28,10,0,3.34,13.34,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
9ecd8f803df3d2031363b389204030f81a832717,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,404,1.4,17031071500,17031081100,7,8,5,0,2.43,7.43,false,1,41.9146162864,-87.6317173661,POINT (-87.6317173661 41.9146162864),41.9002212967,-87.6291051864,POINT (-87.6291051864 41.9002212967)
9f36e33adb300a31ac3162a6ed0202104d8b702f,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,712,2.5,,,48,48,10,0,1.02,11.02,false,1,41.7296764229,-87.5727171342,POINT (-87.5727171342 41.7296764229),41.7296764229,-87.5727171342,POINT (-87.5727171342 41.7296764229)
9f668b88ae01e56b65fc8fe0b25f9812baa0eb13,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,690,5.7,17031320400,17031240600,32,24,12.5,0,3.13,15.629999999999999,false,1,41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234),41.91213208,-87.6897112748,POINT (-87.6897112748 41.91213208)
9f759b88abd2983bcb44d07f1a8b5fa2d74b895e,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,419,1.1,,,77,77,5,0,2.36,7.359999999999999,false,1,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
9f9f15557dedcc589225ebbc26e2737a3c16c15b,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1192,13.2,,,32,10,20,0,5.74,25.740000000000002,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),41.9850151008,-87.8045320063,POINT (-87.8045320063 41.9850151008)
9fb08cc8351f54e5a95748088e2b060b97956a75,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1117,5.5,17031837800,17031063000,28,6,12.5,3,3.1,18.6,false,1,41.8847677845,-87.6841474493,POINT (-87.6841474493 41.8847677845),41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308)
9ff94fa0d4b4fa8db7b1d4f345b52c2c91120ac9,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1123,3.7,17031070500,17031081500,7,8,12.5,0,2.71,15.21,false,1,41.9289459041,-87.6608925701,POINT (-87.6608925701 41.9289459041),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
a01be2d4c867e17a0ec20f7a0bbd3d945a52e8dd,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,243,1.9,17031081800,17031242000,8,24,5,0,2.36,7.359999999999999,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8997373884,-87.6649539167,POINT (-87.6649539167 41.8997373884)
a0e1f04889548b288d535ad79b222365f6d8133f,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,957,9.5,,,25,28,22.5,0,1.02,23.52,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
a14cb8b55ca14de4b4703399983a35ac00b5616e,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,483,2.4,17031720500,17031740200,72,74,7.5,0,2.44,9.94,false,1,41.7028338734,-87.6891070244,POINT (-87.6891070244 41.7028338734),41.7023951124,-87.7111376676,POINT (-87.7111376676 41.7023951124)
a187d899921b619f35107fee7b58bfd7ec1e0cce,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,310,1.5,17031842200,17031243500,8,24,7.5,0,1.02,8.52,false,1,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076)
a203b755451ab6749fa2e731ebc0ff5302ec45d8,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1108,6.2,17031071400,17031833300,7,28,12.5,0,3.24,15.74,false,1,41.922082541,-87.6341560931,POINT (-87.6341560931 41.922082541),41.8716894745,-87.6540926517,POINT (-87.6540926517 41.8716894745)
a209d9407f5ad1b6e93a6198b43f73630eace691,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,511,1.4,,,56,56,5,3,2.7,10.7,false,1,41.7925923603,-87.7696154528,POINT (-87.7696154528 41.7925923603),41.7925923603,-87.7696154528,POINT (-87.7696154528 41.7925923603)
a249b89cb51e7774b7dfafe5047102a353eb0889,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,768,2.6,17031241400,17031081500,24,8,7.5,0,2.49,9.99,false,1,41.906025969,-87.6753116216,POINT (-87.6753116216 41.906025969),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
a29acc09f92c2572d4198817fdffddc713620129,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,758,6.9,,,72,49,15,0,1.02,16.02,false,1,41.713148612,-87.6750753124,POINT (-87.6750753124 41.713148612),41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819)
a305118617ff8c7738a2ccdb0dd70ae81c14f254,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,3087,24.3,,,,3,25,0,7.05,32.05,false,1,,,,41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197)
a307a7dd5ef3ef39cd5c9ecdb021f768f969ac51,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,567,2.9,,,30,31,7.5,0,2.55,10.05,false,1,41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
a30dc6cd695bd16f0d392381675d04966e13fdcd,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1860,20.7,,,32,,32.5,0,6.28,38.78,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),,,
a3143733352ba09b79b2aef10b68a2b437f341d4,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,969,7.4,,,,26,20,0,3.5,23.5,false,1,,,,41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576)
a33122f437de0f27075cdd414e16a595b0ce9d04,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2098,33.6,17031980000,,76,,62.5,10,7.58,80.08,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),,,
a3482662d652073f2bb8050b3604b98d978de3d6,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1387,14.7,,,44,23,20,0,5.02,25.02,false,1,41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026)
a34b43309d6a0f959a8ae255178ba2895c6cb432,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,415,2.1,,,29,26,12.5,0,1.02,13.52,false,1,41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576)
a3921f2fa8df1769f4d7a93749fbac8a043c43a7,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,611,0.4,17031081700,17031081500,8,8,2.5,0,2.36,4.859999999999999,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
a3c0dc710cdc70648d2ac4900d59e261e0ab641b,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,454,2.0,17031031700,17031832000,3,6,7.5,0,2.36,9.86,false,1,41.9654457842,-87.6631958495,POINT (-87.6631958495 41.9654457842),41.9462945357,-87.6542980837,POINT (-87.6542980837 41.9462945357)
a3cfef235be3e47069a25573d5de117d06c07b68,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1298,5.3,17031062000,17031320400,6,32,15,0,1.02,16.02,false,1,41.942577185,-87.6470785093,POINT (-87.6470785093 41.942577185),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
a3d6618458e38740fbcf055d32060d91114bb28c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,865,4.3,17031241500,17031061902,24,6,10,0,2.85,12.85,false,1,41.9083786693,-87.6709450752,POINT (-87.6709450752 41.9083786693),41.9431550855,-87.640698076,POINT (-87.640698076 41.9431550855)
a4433afff9905ddd4bb375866f693a7a385f5b7c,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,410,2.9,17031980000,17031770700,76,,17.5,5,7.56,30.06,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.9827750091,-87.8773053996,POINT (-87.8773053996 41.9827750091)
a4449dd8859a86efc9e26ec239482575d2c6a024,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1178,5.0,17031081700,17031061901,8,6,22.5,0,2.98,25.48,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9432371225,-87.6434709559,POINT (-87.6434709559 41.9432371225)
a455a58ac0bcbe9848c18c049c6fa7adafaf5bf0,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,904,0.6,17031081800,17031081600,8,8,7.5,3,1.02,11.52,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
a4ae30bf9521282bc38ac0e96c181ae974af1220,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,914,7.1,,,8,16,12.5,1,4.17,17.67,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253)
a4e20f0e4f8dfc04dbacdbdcf97327e82a04dfae,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,379,1.9,,,6,6,7.5,2,1.02,10.52,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
a4e37cb061a2ebaa9398c9a34cf5924808ce067a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1370,16.1,,,8,73,25,0,1.02,26.02,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361)
a4e9d22cbbba6684adaf2c62fb7f45761e32f48a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,382,1.2,17031081800,17031280100,8,28,5,0,2.57,7.57,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224)
a508fff68d82aa1f5dd33d49d2bf5f4a30575c17,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,970,13.9,,,,40,20,0,4.87,24.87,false,1,,,,41.7923572233,-87.6179313803,POINT (-87.6179313803 41.7923572233)
a51ef35d7eebbc36dca923fe3a1051b1bbcaae53,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,595,2.2,17031071100,17031241500,7,24,7.5,5,2.4,14.9,false,1,41.9217781876,-87.6510618838,POINT (-87.6510618838 41.9217781876),41.9083786693,-87.6709450752,POINT (-87.6709450752 41.9083786693)
a52708edd5c884a0eb835564620ffeefe0d92800,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,236,0.7,17031062100,17031061100,6,6,5,0,1.02,6.02,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),41.9491397709,-87.6568039088,POINT (-87.6568039088 41.9491397709)
a532df5ce0fbd859a80483dc88368f0e9e2c6571,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,794,2.4,17031833000,17031081300,28,8,12.5,0,2.87,15.370000000000001,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
a534551679b6eb2e63488345e1b08e5e811ad236,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,932,5.2,17031221300,17031031400,22,3,12.5,10,3.03,25.53,false,1,41.9211259143,-87.6997544065,POINT (-87.6997544065 41.9211259143),41.962178629,-87.6453787624,POINT (-87.6453787624 41.962178629)
a54933a06aa7b279e8fd3e0ed2c5ad7a6ea337ef,01/01/2022 12:00:00 AM,01/01/2022 01:00:00 AM,3654,38.9,,,66,,60,0,10.12,70.12,false,1,41.7718485152,-87.695666342,POINT (-87.695666342 41.7718485152),,,
